Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
ulaR,443,1254,1.5011587442470207,811,Upregulated,100000,1
yjfP,243,1078,2.1493289591467244,835,Upregulated,100000,1
bsmA,77,285,1.8880315683572026,208,Upregulated,100000,1
yjfN,41,141,1.78199934778071,100,Upregulated,100000,1
aidB,5102,2629,-0.9565487569844264,-2473,Unchanged,100000,1
yjfC,41,1601,5.287205587898173,1560,Upregulated,100000,1
yjfM,17,759,5.480493234165127,742,Upregulated,100000,1
yjfL,6,290,5.594946589293778,284,Upregulated,100000,1
yjfK,13,675,5.698303973797101,662,Upregulated,100000,1
yjfJ,41,1164,4.8273233382902,1123,Upregulated,100000,1
yjfI,12,106,3.142957953842043,94,Upregulated,100000,1
rlmB,1045,1441,0.46356739320650253,396,Unchanged,100000,1
rnr,10457,8416,-0.31326240762558943,-2041,Unchanged,100000,1
nsrR,295,477,0.6932743117563079,182,Unchanged,100000,1
purA,23089,18152,-0.3470771762571141,-4937,Unchanged,100000,1
yjeT,5,104,4.37851162325373,99,Upregulated,100000,1
hflC,6891,3677,-0.9061841808957836,-3214,Unchanged,100000,1
hflK,9808,6222,-0.6565805841563997,-3586,Unchanged,100000,1
hflX,7991,5306,-0.5907513788716409,-2685,Unchanged,100000,1
hfq,4476,1251,-1.839128246810574,-3225,Downregulated,100000,1
miaA,10145,7422,-0.45088895894649533,-2723,Unchanged,100000,1
mutL,2299,5565,1.2753752215111418,3266,Upregulated,100000,1
amiB,1778,3773,1.0854567759803395,1995,Upregulated,100000,1
tsaE,552,824,0.5779760704050493,272,Unchanged,100000,1
nnr,2667,4200,0.6551715030025589,1533,Unchanged,100000,1
queG,779,2929,1.9107129598176977,2150,Upregulated,100000,1
orn,1620,1054,-0.6201189461347726,-566,Unchanged,100000,1
rsgA,2150,2617,0.28357726457121224,467,Unchanged,100000,1
psd,3235,3212,-0.010293819362555372,-23,Unchanged,100000,1
mscM,1887,6836,1.857057974075694,4949,Upregulated,100000,1
yjeO,23,256,3.476438043942987,233,Upregulated,100000,1
yjeN,28,239,3.0935118859231445,211,Upregulated,100000,1
yjeM,151,1858,3.6211300470575742,1707,Upregulated,100000,1
epmA,421,1287,1.6121199151543057,866,Upregulated,100000,1
frdA,38764,8131,-2.253212748243349,-30633,Downregulated,100000,1
frdB,10822,2048,-2.4016795259824515,-8774,Downregulated,100000,1
frdC,4966,751,-2.725199448662569,-4215,Downregulated,100000,1
frdD,5398,836,-2.690850129385969,-4562,Downregulated,100000,1
ampC,749,1332,0.8305564586125112,583,Unchanged,100000,1
blc,259,528,1.0275858316718995,269,Upregulated,100000,1
gdx,132,288,1.1255308820838588,156,Upregulated,100000,1
efp,7060,1073,-2.7180181074020204,-5987,Downregulated,100000,1
epmB,1192,1594,0.41926739352831016,402,Unchanged,100000,1
yjeJ,98,792,3.014646775964401,694,Upregulated,100000,1
yjeI,2567,945,-1.4416970614669833,-1622,Downregulated,100000,1
groL,60572,25188,-1.2659144754207468,-35384,Downregulated,100000,1
groS,4494,1107,-2.0213449023983547,-3387,Downregulated,100000,1
yjeH,732,1696,1.2122206162791567,964,Upregulated,100000,1
fxsA,574,839,0.5476200737641356,265,Unchanged,100000,1
aspA,7847,3180,-1.3031144346913133,-4667,Downregulated,100000,1
dcuA,11019,3961,-1.4760566955481942,-7058,Downregulated,100000,1
cutA,328,248,-0.4033556942312085,-80,Unchanged,100000,1
dsbD,2441,2656,0.12178285156577087,215,Unchanged,100000,1
yjdC,1807,825,-1.1311304817314214,-982,Downregulated,100000,1
cadC,251,870,1.7933280367853186,619,Upregulated,100000,1
cadB,32,1087,5.086136225027309,1055,Upregulated,100000,1
cadA,78,2308,4.887025289783234,2230,Upregulated,100000,1
dtpC,250,1637,2.7110543218120666,1387,Upregulated,100000,1
lysU,3428,2158,-0.6676722446244828,-1270,Unchanged,100000,1
ghoS,46,65,0.4988058569714417,19,Unchanged,100000,1
yjdJ,160,156,-0.03652587602511404,-4,Unchanged,100000,1
yjdI,58,102,0.8144443468439234,44,Unchanged,100000,1
dcuS,1229,2441,0.9899873794084922,1212,Unchanged,100000,1
dcuR,766,929,0.2783342044576957,163,Unchanged,100000,1
dcuB,9416,4483,-1.070649820987756,-4933,Downregulated,100000,1
fumB,16430,6852,-1.2617354237534377,-9578,Downregulated,100000,1
yjdF,122,849,2.798883405990152,727,Upregulated,100000,1
melB,163,1347,3.0468059812312256,1184,Upregulated,100000,1
melA,196,1969,3.3285375517863454,1773,Upregulated,100000,1
melR,202,1317,2.7048281475047196,1115,Upregulated,100000,1
adiA,168,3617,4.428260459877014,3449,Upregulated,100000,1
adiY,269,467,0.7958163771530377,198,Unchanged,100000,1
adiC,127,1957,3.945743353854638,1830,Upregulated,100000,1
eptA,83,2242,4.755531131458502,2159,Upregulated,100000,1
basR,363,1064,1.551456697505439,701,Upregulated,100000,1
basS,231,1723,2.8989579448088905,1492,Upregulated,100000,1
proP,7138,11464,0.6835187082131229,4326,Unchanged,100000,1
rdcB,118,2059,4.125085065270413,1941,Upregulated,100000,1
rdcA,329,5157,3.970372556463976,4828,Upregulated,100000,1
yjdM,620,485,-0.3542834681997476,-135,Unchanged,100000,1
yjdN,279,1028,1.8815032373646905,749,Upregulated,100000,1
phnC,5,1596,8.318316841334983,1591,Upregulated,100000,1
phnD,10,2957,8.207990433232961,2947,Upregulated,100000,1
phnF,12,1817,7.242380203512959,1805,Upregulated,100000,1
phnG,4,1004,7.971543553950772,1000,Upregulated,100000,1
phnH,2,1362,9.411510988012072,1360,Upregulated,100000,1
phnI,4,2328,9.184875342908283,2324,Upregulated,100000,1
phnJ,12,2435,7.664743556248548,2423,Upregulated,100000,1
phnK,15,1614,6.749534267669262,1599,Upregulated,100000,1
phnL,40,2108,5.719731056749852,2068,Upregulated,100000,1
phnM,29,3408,6.876728625098266,3379,Upregulated,100000,1
phnN,33,1465,5.472290829951157,1432,Upregulated,100000,1
phnO,153,1071,2.807354922057604,918,Upregulated,100000,1
phnP,181,1876,3.373598225432171,1695,Upregulated,100000,1
rpiB,45,889,4.304186512500095,844,Upregulated,100000,1
alsR,590,1545,1.3888199785425335,955,Upregulated,100000,1
alsB,88,1801,4.355150847268979,1713,Upregulated,100000,1
alsA,24,2769,6.850186837645774,2745,Upregulated,100000,1
alsC,25,2036,6.34766565630097,2011,Upregulated,100000,1
alsE,43,1228,4.835830090668082,1185,Upregulated,100000,1
alsK,110,1821,4.0491554934521785,1711,Upregulated,100000,1
yjcS,27,3694,7.09608064881897,3667,Upregulated,100000,1
mdtN,13,1986,7.255210189387282,1973,Upregulated,100000,1
mdtO,55,4169,6.24412594328373,4114,Upregulated,100000,1
mdtP,42,3298,6.295058260658707,3256,Upregulated,100000,1
fdhF,4319,4771,0.14359436977728296,452,Unchanged,100000,1
yjcO,696,1490,1.0981531195007956,794,Upregulated,100000,1
gltP,6078,5245,-0.21265390205766438,-833,Unchanged,100000,1
nrfG,73,1005,3.7831552271862736,932,Upregulated,100000,1
nrfF,53,582,3.4569548883450847,529,Upregulated,100000,1
nrfE,331,3870,3.547430444224555,3539,Upregulated,100000,1
nrfD,2101,2167,0.04462299142062747,66,Unchanged,100000,1
nrfC,1432,1468,0.035820475578956346,36,Unchanged,100000,1
nrfB,1324,871,-0.604158498208353,-453,Unchanged,100000,1
nrfA,7611,3380,-1.1710627736155488,-4231,Downregulated,100000,1
acs,65,4302,6.0484239963946065,4237,Upregulated,100000,1
yjcH,5,271,5.760220946466509,266,Upregulated,100000,1
actP,86,3293,5.25892204189325,3207,Upregulated,100000,1
yjcF,11,168,3.932885804141463,157,Upregulated,100000,1
yjcE,1302,4311,1.7272931140128571,3009,Upregulated,100000,1
ghxP,2213,3334,0.5912506531854052,1121,Unchanged,100000,1
soxR,143,614,2.10222350859179,471,Upregulated,100000,1
soxS,84,345,2.038135128886771,261,Upregulated,100000,1
pdeC,217,2160,3.3152643646063513,1943,Upregulated,100000,1
yjcB,58,378,2.7042614290935005,320,Upregulated,100000,1
ssb,1912,1466,-0.3831974198469366,-446,Unchanged,100000,1
uvrA,5169,8394,0.6994732609398051,3225,Unchanged,100000,1
yjbR,2674,610,-2.132118317643104,-2064,Downregulated,100000,1
yjbQ,4184,979,-2.0955020866432466,-3205,Downregulated,100000,1
aphA,502,1096,1.1264885290097546,594,Upregulated,100000,1
tyrB,1916,2412,0.33213234616390447,496,Unchanged,100000,1
alr,2452,2474,0.012886521285588268,22,Unchanged,100000,1
dnaB,4407,3311,-0.41252988588043665,-1096,Unchanged,100000,1
qorA,3702,2050,-0.8526809854777657,-1652,Unchanged,100000,1
pspG,511,477,-0.09933402493210979,-34,Unchanged,100000,1
dusA,1120,1642,0.5519553948328383,522,Unchanged,100000,1
yjbM,14,219,3.967432137543569,205,Upregulated,100000,1
yjbL,3,4,0.41503749927884376,1,Unchanged,100000,1
zur,717,777,0.11594147970580533,60,Unchanged,100000,1
yjbJ,1018,58,-4.1335408509481235,-960,Downregulated,100000,1
dinF,680,1930,1.504994196017741,1250,Upregulated,100000,1
lexA,4786,1260,-1.92539666315122,-3526,Downregulated,100000,1
dgkA,506,514,0.02263097449956785,8,Unchanged,100000,1
plsB,7820,5034,-0.6354633910337353,-2786,Unchanged,100000,1
ubiA,776,1208,0.6384918971379513,432,Unchanged,100000,1
ubiC,444,734,0.7252203864931068,290,Unchanged,100000,1
yjbI,18,224,3.6374299206152916,206,Upregulated,100000,1
malM,606,1216,1.0047535299706345,610,Upregulated,100000,1
lamB,1703,1893,0.15259597602516287,190,Unchanged,100000,1
malK,892,1622,0.8626582042969683,730,Unchanged,100000,1
malE,3388,2359,-0.5222584560927361,-1029,Unchanged,100000,1
malF,1100,2518,1.1947747593069946,1418,Upregulated,100000,1
malG,644,1494,1.2140475546746203,850,Upregulated,100000,1
xylE,1738,4744,1.4486759277316035,3006,Upregulated,100000,1
psiE,269,421,0.6462140605097719,152,Unchanged,100000,1
yjbH,366,3374,3.2045444200035234,3008,Upregulated,100000,1
yjbG,73,1306,4.161114622666413,1233,Upregulated,100000,1
yjbF,90,934,3.3754256433799874,844,Upregulated,100000,1
yjbE,250,121,-1.0469210473874926,-129,Downregulated,100000,1
pgi,21407,9183,-1.2210451783558893,-12224,Downregulated,100000,1
lysC,6664,3490,-0.9331613642685329,-3174,Unchanged,100000,1
yjbD,238,190,-0.3249621549769956,-48,Unchanged,100000,1
rluF,494,1309,1.4058821503605632,815,Upregulated,100000,1
pepE,2509,1372,-0.8708319892363603,-1137,Unchanged,100000,1
yjbB,443,2954,2.737291222209771,2511,Upregulated,100000,1
metH,13700,9762,-0.4889272363415674,-3938,Unchanged,100000,1
iclR,1078,1486,0.4630769377860907,408,Unchanged,100000,1
arpA,24,1138,5.567322341585426,1114,Upregulated,100000,1
aceK,4932,4807,-0.03703599626494348,-125,Unchanged,100000,1
aceA,39373,30142,-0.38543149521528347,-9231,Unchanged,100000,1
aceB,48476,32756,-0.5655114666724081,-15720,Unchanged,100000,1
metA,6858,1375,-2.31835628563625,-5483,Downregulated,100000,1
yjaB,112,468,2.0630097975258006,356,Upregulated,100000,1
yjaA,13,288,4.46948528330122,275,Upregulated,100000,1
purH,11038,4174,-1.4029762850318608,-6864,Downregulated,100000,1
purD,6179,2666,-1.2126965930140288,-3513,Downregulated,100000,1
zraR,567,2598,2.1959807905056525,2031,Upregulated,100000,1
zraS,213,2435,3.5149964367438664,2222,Upregulated,100000,1
zraP,319,591,0.8896017064126631,272,Unchanged,100000,1
yjaH,570,1236,1.1166449188522707,666,Upregulated,100000,1
hupA,5686,487,-3.5454204215951854,-5199,Downregulated,100000,1
yjaG,1224,1253,0.033782856629208644,29,Unchanged,100000,1
nfi,1213,1625,0.42186016768266893,412,Unchanged,100000,1
hemE,3464,2625,-0.40012150728587764,-839,Unchanged,100000,1
nudC,1125,1230,0.12873331412220274,105,Unchanged,100000,1
rsd,379,476,0.32876372513685176,97,Unchanged,100000,1
thiC,591,3711,2.6505779655199935,3120,Upregulated,100000,1
thiE,139,918,2.7234092706903006,779,Upregulated,100000,1
thiF,187,906,2.276472780158598,719,Upregulated,100000,1
thiG,156,1144,2.8744691179161412,988,Upregulated,100000,1
thiH,228,1708,2.9052022454557487,1480,Upregulated,100000,1
yjaZ,84,404,2.2658940599730344,320,Upregulated,100000,1
rpoC,116263,31573,-1.880628786716989,-84690,Downregulated,100000,1
rpoB,100349,30032,-1.7404537796026385,-70317,Downregulated,100000,1
rplL,47998,10674,-2.1688733758491825,-37324,Downregulated,100000,1
rplJ,38001,8268,-2.2004270898396565,-29733,Downregulated,100000,1
rplA,44628,10175,-2.132920359292172,-34453,Downregulated,100000,1
rplK,16587,2793,-2.5701654987930755,-13794,Downregulated,100000,1
nusG,7247,1625,-2.156944176181562,-5622,Downregulated,100000,1
secE,4402,956,-2.203076621910809,-3446,Downregulated,100000,1
tufB,124091,9085,-3.771768159629583,-115006,Downregulated,100000,1
coaA,1280,570,-1.1671099858352583,-710,Downregulated,100000,1
birA,972,1054,0.11684664803143371,82,Unchanged,100000,1
murB,1710,1051,-0.7022336558110819,-659,Unchanged,100000,1
murI,1263,1275,0.01364260795866807,12,Unchanged,100000,1
btuB,5171,2278,-1.1826755577752772,-2893,Downregulated,100000,1
trmA,2850,1745,-0.7077348828424518,-1105,Unchanged,100000,1
yijD,1185,541,-1.1311865599588062,-644,Downregulated,100000,1
fabR,1822,1364,-0.41767931477787823,-458,Unchanged,100000,1
sthA,1523,3118,1.0337049862104926,1595,Upregulated,100000,1
oxyR,3882,2868,-0.436755094011759,-1014,Unchanged,100000,1
argH,2694,6244,1.2127206865156057,3550,Upregulated,100000,1
argB,873,2858,1.7109523574663763,1985,Upregulated,100000,1
argC,1060,4182,1.9801287971390178,3122,Upregulated,100000,1
argE,1712,2751,0.6842734379150636,1039,Unchanged,100000,1
ppc,57960,21570,-1.4260314183964753,-36390,Downregulated,100000,1
eptC,2362,2543,0.10652249729294909,181,Unchanged,100000,1
yijO,313,1320,2.0763033673131974,1007,Upregulated,100000,1
frwD,15,370,4.624490864907794,355,Upregulated,100000,1
pflC,71,1403,4.3045521741152175,1332,Upregulated,100000,1
pflD,215,3525,4.0352146925840575,3310,Upregulated,100000,1
frwB,15,292,4.282933963271499,277,Upregulated,100000,1
frwC,24,1926,6.3264294871223035,1902,Upregulated,100000,1
ptsA,64,5236,6.354249381945241,5172,Upregulated,100000,1
fsaB,58,1113,4.262256882214388,1055,Upregulated,100000,1
gldA,4373,3057,-0.5165067961942377,-1316,Unchanged,100000,1
yijF,41,1245,4.924378022337359,1204,Upregulated,100000,1
yijE,232,2071,3.15813084309294,1839,Upregulated,100000,1
katG,12988,8272,-0.6508711989711533,-4716,Unchanged,100000,1
metF,9695,1797,-2.431650489484213,-7898,Downregulated,100000,1
metL,6845,6356,-0.10693141679674281,-489,Unchanged,100000,1
metB,3035,2976,-0.028321990035013005,-59,Unchanged,100000,1
metJ,1479,629,-1.2334901302197785,-850,Downregulated,100000,1
yiiX,291,1184,2.024578022720666,893,Upregulated,100000,1
rpmE,2756,248,-3.474163862317416,-2508,Downregulated,100000,1
priA,1969,5388,1.4522867395607493,3419,Upregulated,100000,1
cytR,1719,2338,0.4437053850535952,619,Unchanged,100000,1
ftsN,3531,2793,-0.33826124747965053,-738,Unchanged,100000,1
hslV,1400,1369,-0.03230438057442922,-31,Unchanged,100000,1
hslU,6710,4604,-0.5434249329553156,-2106,Unchanged,100000,1
menA,336,1485,2.143929792909368,1149,Upregulated,100000,1
rraA,3976,1609,-1.30515343083884,-2367,Downregulated,100000,1
zapB,2193,353,-2.6351657234024133,-1840,Downregulated,100000,1
glpF,859,2218,1.3685293290232465,1359,Upregulated,100000,1
glpK,3569,5846,0.71192992775703,2277,Unchanged,100000,1
glpX,1094,1723,0.6553099634323917,629,Unchanged,100000,1
fpr,1073,1284,0.2589951263657812,211,Unchanged,100000,1
uspD,2255,405,-2.4771336203707564,-1850,Downregulated,100000,1
yiiS,752,232,-1.6966078565500653,-520,Downregulated,100000,1
yiiR,154,406,1.3985493764902748,252,Upregulated,100000,1
yiiQ,930,718,-0.3732468721723423,-212,Unchanged,100000,1
tpiA,23875,4031,-2.566291044846756,-19844,Downregulated,100000,1
cdh,263,737,1.4866018198027673,474,Upregulated,100000,1
sbp,188,1385,2.8810814092589134,1197,Upregulated,100000,1
pfkA,23466,6406,-1.873076238679418,-17060,Downregulated,100000,1
fieF,1262,1614,0.3549286682952314,352,Unchanged,100000,1
cpxR,3536,1738,-1.0246901925770315,-1798,Downregulated,100000,1
cpxA,5040,3645,-0.4675049191729794,-1395,Unchanged,100000,1
yiiM,550,882,0.6813470371454985,332,Unchanged,100000,1
kdgT,125,1308,3.3873625408359955,1183,Upregulated,100000,1
sodA,141,699,2.3095972929766426,558,Upregulated,100000,1
rhaT,82,1367,4.059245522987976,1285,Upregulated,100000,1
rhaR,66,853,3.6920078119598365,787,Upregulated,100000,1
rhaS,56,951,4.085946608802959,895,Upregulated,100000,1
rhaB,29,1677,5.853685978436774,1648,Upregulated,100000,1
rhaA,52,1817,5.1269029860930235,1765,Upregulated,100000,1
rhaD,20,1098,5.778734244117836,1078,Upregulated,100000,1
rhaM,6,192,5.0,186,Upregulated,100000,1
frvA,4,396,6.6293566200796095,392,Upregulated,100000,1
frvB,43,1811,5.39630607624807,1768,Upregulated,100000,1
frvX,155,1366,3.139617363015853,1211,Upregulated,100000,1
frvR,66,1954,4.887820632609932,1888,Upregulated,100000,1
yiiG,38,1003,4.7221783771685955,965,Upregulated,100000,1
fdhD,786,1084,0.4637635390952651,298,Unchanged,100000,1
fdoG,2541,8206,1.6912827788391802,5665,Upregulated,100000,1
fdoH,474,1652,1.8012547225211863,1178,Upregulated,100000,1
fdoI,222,822,1.888578717331577,600,Upregulated,100000,1
fdhE,1278,1682,0.3962898693081497,404,Unchanged,100000,1
yiiF,26,65,1.3219280948873624,39,Upregulated,100000,1
yiiE,2,97,5.599912842187128,95,Upregulated,100000,1
fabY,2113,1982,-0.09233580474845246,-131,Unchanged,100000,1
dtd,706,729,0.046250631055756906,23,Unchanged,100000,1
yihY,840,1367,0.7025520099399374,527,Unchanged,100000,1
yihX,974,1073,0.13965639867417973,99,Unchanged,100000,1
csqR,594,1412,1.2492052524704145,818,Upregulated,100000,1
yihV,218,1613,2.887346398378716,1395,Upregulated,100000,1
yihU,85,1370,4.010569241710187,1285,Upregulated,100000,1
yihT,130,1527,3.5541165337683966,1397,Upregulated,100000,1
yihS,193,1833,3.2475340332718052,1640,Upregulated,100000,1
yihR,26,1212,5.542734265331859,1186,Upregulated,100000,1
yihQ,73,2759,5.240105182473256,2686,Upregulated,100000,1
yihP,59,1762,4.900355159558573,1703,Upregulated,100000,1
yihO,49,1320,4.751612370130608,1271,Upregulated,100000,1
ompL,23,310,3.7525624492172245,287,Upregulated,100000,1
yihN,30,1034,5.107129874706416,1004,Upregulated,100000,1
yihM,202,784,1.9564983613634135,582,Upregulated,100000,1
yihL,123,686,2.479550260833572,563,Upregulated,100000,1
bipA,15404,6513,-1.241910896460685,-8891,Downregulated,100000,1
glnA,37650,4026,-3.2252307875253132,-33624,Downregulated,100000,1
glnL,2170,1207,-0.8462693665768202,-963,Unchanged,100000,1
glnG,2812,1939,-0.5362837909657429,-873,Unchanged,100000,1
hemN,3168,2152,-0.5578942575229855,-1016,Unchanged,100000,1
yihI,1747,591,-1.563649572739227,-1156,Downregulated,100000,1
yihA,1405,982,-0.5167752007935955,-423,Unchanged,100000,1
spf,1,1,0.0,0,Unchanged,100000,1
polA,6942,4346,-0.6756631906473631,-2596,Unchanged,100000,1
yihG,94,663,2.81827620843495,569,Upregulated,100000,1
yihF,73,909,3.6383119253140896,836,Upregulated,100000,1
dsbA,3208,1199,-1.4198424830406966,-2009,Downregulated,100000,1
srkA,1460,1400,-0.060541541935050854,-60,Unchanged,100000,1
yihD,1200,263,-2.1898997012035784,-937,Downregulated,100000,1
mobA,482,536,0.15319985422781088,54,Unchanged,100000,1
mobB,199,411,1.046369963138034,212,Upregulated,100000,1
hemG,824,961,0.22189209359053216,137,Unchanged,100000,1
trkH,2179,2871,0.39788713409127496,692,Unchanged,100000,1
yigZ,910,988,0.11864449649861893,78,Unchanged,100000,1
pepQ,7192,4804,-0.5821568698088132,-2388,Unchanged,100000,1
fadB,83,4238,5.674128441025245,4155,Upregulated,100000,1
fadA,113,1989,4.137648598418556,1876,Upregulated,100000,1
fre,2208,2326,0.07511092469504942,118,Unchanged,100000,1
ubiD,3612,3922,0.11879164271129077,310,Unchanged,100000,1
rfaH,413,538,0.38146439113717884,125,Unchanged,100000,1
tatC,2151,1476,-0.5433148033626648,-675,Unchanged,100000,1
tatB,2415,1601,-0.5930498812068785,-814,Unchanged,100000,1
tatA,1202,482,-1.318331844481224,-720,Downregulated,100000,1
ubiB,2176,2923,0.4257712725557133,747,Unchanged,100000,1
ubiJ,1465,1552,0.08322789287751733,87,Unchanged,100000,1
ubiE,2522,1969,-0.3571051644266662,-553,Unchanged,100000,1
rmuC,764,2777,1.8618826337830974,2013,Upregulated,100000,1
udp,4338,3195,-0.44121412183791714,-1143,Unchanged,100000,1
ysgA,990,1785,0.85042364394949,795,Unchanged,100000,1
metE,151815,8934,-4.086864277642487,-142881,Downregulated,100000,1
metR,1649,1797,0.12399901007247463,148,Unchanged,100000,1
bioP,168,1461,3.120423040024738,1293,Upregulated,100000,1
yigL,1041,1303,0.3238670152687173,262,Unchanged,100000,1
pldB,1659,1719,0.05125565852219775,60,Unchanged,100000,1
rhtB,317,927,1.5480864984861236,610,Upregulated,100000,1
rhtC,1200,1291,0.1054545948113099,91,Unchanged,100000,1
recQ,2236,4352,0.9607583684071493,2116,Unchanged,100000,1
pldA,1157,1401,0.2760680913233281,244,Unchanged,100000,1
yigI,35,564,4.010268335453827,529,Upregulated,100000,1
rarD,35,1308,5.223863808553117,1273,Upregulated,100000,1
yigG,19,41,1.1096244911744981,22,Upregulated,100000,1
yigF,51,39,-0.38702312310924736,-12,Unchanged,100000,1
corA,1730,1625,-0.09033231972090777,-105,Unchanged,100000,1
uvrD,4390,4846,0.1425734650286259,456,Unchanged,100000,1
yigB,1270,1401,0.14162845877128982,131,Unchanged,100000,1
xerC,1449,1497,0.04701662650148736,48,Unchanged,100000,1
yigA,1139,1302,0.19296170145752364,163,Unchanged,100000,1
dapF,2502,1799,-0.4758866029143375,-703,Unchanged,100000,1
cyaY,526,360,-0.5470658929626278,-166,Unchanged,100000,1
cyaA,19913,8497,-1.228685117159587,-11416,Downregulated,100000,1
hemC,4656,3040,-0.6150197345773359,-1616,Unchanged,100000,1
hemD,2000,1464,-0.4500844463780446,-536,Unchanged,100000,1
hemX,3758,2514,-0.5799804169995477,-1244,Unchanged,100000,1
hemY,3585,2489,-0.5264068886082314,-1096,Unchanged,100000,1
aslA,190,1831,3.268560467466389,1641,Upregulated,100000,1
aslB,67,1339,4.320851054866538,1272,Upregulated,100000,1
yifK,1189,1944,0.7092795038601252,755,Unchanged,100000,1
rffM,364,754,1.0506260730699681,390,Upregulated,100000,1
